token_id,token_str,text_only_count,image_count
34833,Ġintervened,21,0
34834,ĠAssessing,21,0
34835,Ġravaged,21,0
34836,ĠCaesarea,21,0
34837,Ġculprit,21,0
34838,Ġviral,21,0
34839,Ġrodents,21,2
34840,Ġgravitational,21,0
34841,Ġcongratulations,21,0
34842,ĠCrowd,21,70
34843,ĠIssue,21,0
34844,Ġtoilets,21,13
34845,Ġlosers,21,2
34846,ĠDalhousie,21,0
34847,ĠCrimean,21,0
34848,ĠTWEAK,21,0
34849,ĠGibraltar,21,0
34850,Ġpromulgate,21,0
34852,Ġdeafening,21,0
34853,ĠCulturebox,21,0
34854,ĠCreating,21,0
34855,ĠCompetitors,21,1
34856,ĠCartagena,21,0
34857,ĠNigerian,21,0
34858,Ġdiscriminated,21,0
34861,Ġburdensome,21,0
34862,Ġoblast,21,0
34864,Ġaverted,21,0
34865,Ġaverages,21,0
34866,ĠTakayama,21,0
34868,Ġjargon,21,0
34869,Ġcontentedly,21,0
34870,ĠWonderful,21,0
34871,ĠSakha,21,0
34872,Ġquotations,21,0
34873,Ġcubicle,21,6
34874,Ġmolten,21,0
34875,Ġpenniless,21,0
34876,Ġscornfully,21,0
34877,Ġdisapproved,21,0
34878,Ġreinforcement,21,0
34879,Ġretrieve,21,1
34880,Ġthermal,21,0
34881,Ġethnographic,21,0
34883,ĠImproved,21,0
34884,ĠMiyazaki,21,0
34886,Ġdiscerned,21,0
34887,Ġemergence,21,0
34888,ĠFriedman,21,0
34889,Westphalia,21,0
34890,ĠAthletics,21,2
34891,Ġlounges,21,0
34892,ĠPulau,21,0
34893,ĠLockheed,21,0
34894,Ġchronicle,21,0
34896,ĠJaume,21,0
34897,Ġcylinders,21,9
34898,Ġepitome,21,0
34899,Ġpredominant,21,0
34900,ĠRavens,21,1
34901,Ġchristened,21,0
34902,Ġboughs,21,0
34903,ĠDestiny,21,0
34904,ĠBenedictine,21,0
34905,ĠHatfield,21,0
34906,Ġrefinement,21,0
34907,Ġzombies,21,4
34909,ĠDobson,21,0
34910,ĠJainism,21,0
34911,ĠTruly,21,0
34912,Ġdisparity,21,0
34913,Ġimpetus,21,0
34914,Ġsubdivided,21,0
34915,ĠBunny,21,1
34916,Ġapprentice,21,0
34917,ĠAjanta,21,0
34918,Ġallergies,21,0
34919,capital,21,0
34922,ĠSodium,21,0
34923,ĠCinematic,21,0
34924,Ġfrolic,21,0
34925,ĠDustin,21,0
34926,ĠLafayette,21,3
34927,Ġparapet,21,0
34928,Ġlamented,21,0
34929,ĠStraight,21,0
34931,Ġbushranger,21,0
34932,Ġrollerskating,21,2
34933,ĠTulare,21,0
34934,Ġleopards,21,0
34935,ĠVirtual,21,0
34937,ĠBattalion,21,5
34938,ĠGNP,21,0
34939,ĠSlovenia,21,0
34940,ĠCayo,21,0
34943,Ġsubstitutes,21,0
34944,Ġtartan,21,6
34945,Ġshipwrecked,21,0
34946,Ġordinarily,21,0
34948,ĠPillar,21,0
34949,ĠRahman,21,0
34950,Ġeyelids,21,3
34951,ĠHarem,21,0
34954,ĠHiram,21,0
34955,ĠChadwick,21,0
34956,Ġbridesmaids,21,43
34957,Ġconsonants,21,0
34958,Ġbabysitter,21,0
34959,Ġseaport,21,0
34960,ĠReginald,21,0
34961,Ġdwindling,21,0
34962,ĠHutton,21,0
34963,ĠFRIENDS,21,14
34964,ĠBBQ,21,1
34965,ĠBezhta,21,0
34967,ĠJakarta,21,0
34969,Ġaspirations,21,0
34971,Ġdelirium,21,0
34972,Ġengraved,21,2
34974,Ġthermometer,21,21
34975,ĠPARTY,21,3
34976,ĠGottlieb,21,0
34977,Ġalmonds,21,15
34978,ĠTiepolo,21,0
34979,ĠNarrandera,21,0
34980,ĠRutgers,21,0
34981,Ġdidgeridoo,21,2
34982,Ġretraced,21,0
34983,Ġantitrust,21,0
34984,Ġvigilance,21,0
34985,Japanese,21,0
34986,Ġttorf,21,0
34987,ĠiPod,21,10
34988,ĠDaisy,21,0
34989,Ġimpossibility,21,0
34990,ĠCzechoslovakia,21,0
34991,ĠCadillac,21,2
34993,ĠNaxos,21,0
34994,ĠWeisberg,21,0
34995,Ġunbearable,21,0
34996,Ġcactus,21,23
34997,ĠBuren,21,0
35000,ĠBrutus,21,0
35001,Etienne,21,0
35002,improvement,21,0
35003,Ġtrombone,21,25
35004,Ġatrocities,21,0
35005,Ġsluggish,21,0
35006,Ġnurture,21,0
35007,Ġhagfish,21,0
35008,ĠNLADA,21,0
35009,Ġfrivolous,21,0
35010,ĠIskandar,21,0
35013,ĠHawthorne,21,0
35014,Ġerroneous,21,0
35015,Ġcocoanut,21,0
35016,Ġwartime,21,0
35017,ĠYoritomo,21,0
35018,Ġsynergies,21,0
35019,Ġsubterranean,21,0
35020,ĠCarnegie,21,0
35024,Ġstalactites,21,0
35025,Ġfuselage,21,0
35026,Ġbrougham,21,0
35027,Ġeucalyptus,21,0
35028,ĠWichita,21,0
35029,Ġscrimmage,21,1
35030,Ġdissimilar,21,0
35031,Ġbishops,21,0
35032,ĠSanchez,21,0
35033,Ġseashore,21,9
35034,ĠRimini,21,0
35039,Ġpretense,21,0
35040,ĠMussorgsky,21,0
35041,ĠPodhoretz,21,0
518,wo,20,4
575,ect,20,3
791,alk,20,1
830,ought,20,1
831,igh,20,8
1046,ork,20,7
1117,orts,20,4
1126,Ġexp,20,1
1272,Ġru,20,2
1419,Ġmo,20,16
1587,wards,20,5
1700,ature,20,3
1773,ior,20,7
1799,lev,20,2
2036,Ġlim,20,4
2208,ills,20,1
2228,Ġsal,20,32
2428,hold,20,4
2584,oir,20,1
2697,ĠAcc,20,0
2714,itors,20,0
2959,ician,20,0
2978,icated,20,0
3132,iance,20,1
3515,ims,20,0
3562,lly,20,29
3686,ocks,20,14
3693,iar,20,22
3741,cell,20,1
3779,ller,20,8
3831,mas,20,2
3909,Ġur,20,7
4674,iques,20,0
4757,akers,20,16
4819,Ġbon,20,5
4846,Ġmos,20,3
4960,vest,20,2
5090,ĠBu,20,0
5099,pping,20,5
5188,ĠRand,20,0
5226,ait,20,28
5251,oto,20,2
5394,lor,20,5
5447,bled,20,3
5637,owed,20,2
5827,ĠPak,20,1
6052,fall,20,3
6138,rant,20,8
6161,OU,20,40
6522,ĠTy,20,0
6582,omer,20,2
7495,ĠFur,20,26
7735,Ġhom,20,0
7770,ĠRet,20,1
7885,ĠBos,20,0
8238,stream,20,1
8263,ĠMot,20,9
8382,ĠMand,20,0
8764,ĠLy,20,0
8943,Fr,20,0
9161,erg,20,1
9427,ĠKash,20,0
9847,ĠCas,20,0
9851,ailing,20,1
9902,ĠCre,20,0
9991,Ġ179,20,0
10309,Ġpup,20,7
10314,ĠBat,20,10
10553,Ġenact,20,0
10560,boys,20,0
10698,rob,20,2
10896,ĠSign,20,6
11767,urg,20,0
11873,Ġdeem,20,0
11991,ĠSin,20,1
12195,mont,20,0
12317,Ġmorn,20,0
12385,ĠPad,20,0
12696,inks,20,1
12700,Ġpert,20,0
13098,ione,20,0
13385,len,20,2
13469,oga,20,2
13675,enter,20,1
13759,ĠLE,20,147
14304,dr,20,0
14451,keeping,20,0
14526,pieces,20,9
14529,Ġze,20,288
14635,Ġmit,20,12
15144,ĠNA,20,11
15457,ĠBot,20,0
15655,chen,20,0
15657,hol,20,0
15750,hunters,20,0
15875,children,20,0
16123,uy,20,2
16261,ĠKor,20,0
16437,Ġdisappoint,20,0
16490,Ġther,20,45
16645,Ġquart,20,1
16748,ĠTon,20,2
16757,ĠCou,20,1
17020,si,20,0
17022,Ġnd,20,15
17126,spring,20,0
17283,ĠAw,20,0
17293,ĠPsych,20,0
17399,tra,20,1
17711,ĠMob,20,0
18178,ĠElder,20,1
18547,reading,20,0
18572,proof,20,2
18838,Ġwhit,20,116
18857,ĠJu,20,20
19026,oux,20,0
19205,ĠSind,20,0
19218,ĠGO,20,22
19227,Ġmeg,20,3
19531,Ġpersist,20,0
19637,ĠMul,20,0
19853,Ġcrank,20,18
19895,chet,20,13
19941,ĠBagh,20,0
20323,ECT,20,19
21056,turned,20,2
21060,yan,20,0
21309,Car,20,0
21325,mid,20,0
21369,Ġseam,20,2
21655,plate,20,16
22102,Ġtart,20,7
22132,Ġwhim,20,0
22178,igny,20,0
22548,INE,20,35
22754,ĠEy,20,0
23015,ĠIND,20,0
23185,blood,20,0
23323,eta,20,4
23791,ICK,20,28
23817,ĠXXX,20,0
24125,ĠWelles,20,0
24249,ĠLGBT,20,0
24281,isch,20,0
24327,ĠDiet,20,1
24660,Ġpew,20,10
24918,Frank,20,0
25058,ĠCel,20,1
25176,Ġstealth,20,0
25396,main,20,0
26162,Pres,20,0
26188,witted,20,0
26224,ĠMick,20,1
26274,Ġalight,20,1
26424,ĠEvolution,20,0
26529,ĠFontaine,20,0
26647,Ġwithhold,20,0
26677,ĠGM,20,1
26678,ĠGut,20,0
26699,ĠKwan,20,0
26730,Ġpreview,20,0
27297,Ġundo,20,0
27380,Ġsteadfast,20,0
27515,far,20,1
27644,ongs,20,2
27762,ĠUSD,20,1
28141,Ġsoy,20,16
28476,ĠMobil,20,0
28687,ĠEly,20,0
29086,GS,20,18
29171,river,20,0
29180,ĠPi,20,0
29254,anga,20,0
29370,goers,20,25
29384,Ġhostel,20,0
29515,Ġsubtract,20,0
29706,ĠIPO,20,0
29783,ĠFidel,20,0
29840,Ġcompost,20,17
29877,grass,20,1
30062,laws,20,0
30199,Enter,20,0
30290,Er,20,0
30636,INT,20,10
30657,Ġtarp,20,86
30746,ĠRuben,20,1
30942,Hot,20,0
30963,final,20,0
31029,aci,20,0
31117,Ġherbal,20,2
31470,Ġimpeach,20,0
31601,ĠWeekend,20,0
31627,ĠCORP,20,0
31693,Ġbooking,20,0
31713,ĠTide,20,0
31714,ĠTier,20,0
31722,Ġlatch,20,16
31900,Ġsylph,20,0
31976,ĠBlu,20,2
32016,ĠJules,20,0
32025,ĠEnjoy,20,0
32147,Ġobstruction,20,1
32330,Ġmusket,20,0
32353,ĠReservoir,20,0
32366,Ġpaternal,20,0
32449,national,20,1
32455,pointed,20,0
32858,walker,20,0
35042,'),20,0
35043,")"".",20,0
35044,450,20,0
35049,Got,20,0
35051,Haul,20,0
35054,James,20,0
35055,Long,20,0
35056,Lady,20,0
35060,Once,20,0
35061,PE,20,22
35067,Total,20,0
35069,UM,20,4
35072,_).,20,0
35084,holes,20,1
35091,sign,20,2
35097,Ġtinted,20,23
35098,Ġteddy,20,941
35101,Ġaunts,20,0
35103,released,20,0
35104,Ġwade,20,0
35105,Ġwakes,20,0
35108,Ġwaned,20,0
35120,Ġboulevards,20,0
35121,Ġcider,20,4
35122,Ġcosy,20,0
35125,Ġfad,20,0
35126,Ġfakes,20,0
35127,Ġmulch,20,16
35129,Ġpylon,20,2
35130,Ġpussy,20,8
35132,Ġtosses,20,2
35140,ĠTrial,20,0
35141,ĠToni,20,0
35143,ĠTARDIS,20,0
35144,Ġthundered,20,0
35146,Ġlark,20,0
35147,Ġlicks,20,2
35148,Ġlilies,20,6
35150,Ġgothic,20,0
35154,ĠABS,20,0
35156,Ġbeak,20,69
35157,Ġbeware,20,0
35162,Ġreeling,20,0
35163,Ġheath,20,0
35169,ĠSistine,20,0
35171,Ġstink,20,0
35172,Ġstalking,20,0
35178,ĠCrop,20,0
35180,ĠCeph,20,0
35185,Ġanointed,20,0
35186,Ġanthology,20,0
35187,ĠBold,20,0
35192,ĠHP,20,7
35193,ĠHours,20,0
35194,ĠHamburg,20,0
35201,Ġrapped,20,1
35202,Ġdoses,20,0
35208,ĠWai,20,0
35211,Ġshin,20,22
35212,Ġneburg,20,0
35215,Ġfringed,20,3
35216,Ġmanors,20,0
35218,Ġmanpower,20,0
35220,unit,20,0
35225,ĠFIA,20,0
35227,ĠFiji,20,0
35228,ĠFlanders,20,0
35233,ĠDining,20,4
35234,ĠDukes,20,0
35235,ĠDXX,20,0
35237,ĠNRA,20,0
35239,Ġprostitution,20,0
35240,Ġconical,20,15
35244,ĠLunch,20,2
35246,ĠLamma,20,0
35247,ĠLinks,20,1
35248,ĠGion,20,0
35249,ĠGap,20,7
35250,ĠGee,20,1
35251,ĠGays,20,0
35255,ĠGarnier,20,0
35260,ĠRips,20,0
35263,Ġknitted,20,24
35265,Ġvile,20,3
35266,Ġexcluding,20,3
35267,Ġleant,20,0
35269,Ġherring,20,1
35270,Ġalibi,20,0
35273,ĠETC,20,2
35274,Ġaboriginal,20,0
35278,ĠOptions,20,0
35279,ĠOaks,20,0
35280,ĠOtis,20,1
35281,ĠOasis,20,0
35282,Ġupbeat,20,0
35284,Ġtruce,20,0
35288,Ġnobly,20,0
35296,ako,20,0
35298,ĠThasos,20,0
35299,Ġclambered,20,0
35300,ĠInk,20,0
35301,ĠYacht,20,0
35302,ĠYelf,20,0
35309,ĠKmart,20,0
35312,Ġblinking,20,0
35314,ĠUmeda,20,0
35315,acting,20,1
35319,Ġdonned,20,0
35320,ĠStations,20,0
35321,".""'",20,0
35322,Ġunlawful,20,0
35323,Ġunkempt,20,3
35324,Ġoverland,20,0
35325,Ġadored,20,0
35327,Ġcomposure,20,0
35328,Ġquasi,20,0
35329,Ġpranks,20,0
35330,Ġarthritis,20,0
35331,Ġoffender,20,0
35332,ĠChain,20,2
35333,ĠChiba,20,0
35334,ĠChatham,20,0
35342,Ġscrapped,20,0
35344,ĠSheep,20,74
35345,ĠSheriff,20,1
35348,Ġboycott,20,0
35349,Ġflared,20,1
35350,Ġflutter,20,0
35351,Ġflurry,20,0
35352,Ġlookin,20,16
35353,Ġbeta,20,0
35356,Ġcoil,20,14
35357,Ġcoated,20,7
35360,Ġcaravan,20,11
35362,Ġcommuter,20,16
35365,Ġslash,20,3
35366,Ġboon,20,0
35367,Ġboar,20,17
35368,ĠAlley,20,0
35372,Ġregiments,20,0
35374,Ġshowroom,20,4
35376,Ġincidences,20,0
35377,Ġinvites,20,0
35378,ĠFraser,20,0
35383,Ġcentimeters,20,0
35385,ĠNewport,20,0
35386,Ġglue,20,16
35387,Ġswan,20,59
35388,Ġretriever,20,26
35389,Ġeffluent,20,0
35392,Ġsubfamily,20,0
35394,Ġrestroom,20,14
35395,Ġterrier,20,6
35397,Ġdragons,20,3
35399,ĠMarvin,20,0
35400,ĠMarigot,20,0
35401,Ġ1817,20,0
35402,Ġ1813,20,0
35403,Ġ1823,20,0
35404,Ġ1828,20,0
35405,Ġfarce,20,0
35406,Ġexporting,20,0
35408,Ġdisciple,20,0
35409,Ġredskin,20,0
35410,Ġinterruptions,20,0
35411,Ġhardy,20,3
35418,Ġcurving,20,7
35419,Ġdifferentiate,20,0
35420,Ġmined,20,0
35421,Ġreadings,20,0
35424,inspiring,20,0
35428,Ġsnort,20,0
35429,Ġruining,20,0
35430,ĠIsis,20,0
35431,Ġfourteenth,20,0
35433,Ġmatador,20,3
35434,Ġmatrix,20,1
35436,Ġfronted,20,2
35437,Ġlessening,20,0
35439,Ġmilitant,20,0
35440,Ġformality,20,0
35441,Ġsawing,20,0
35442,Ġdries,20,1
35444,Ġteammate,20,51
35446,ĠMissile,20,0
35447,Ġextensions,20,0
35448,ĠSpice,20,0
35449,ĠDeccan,20,0
35450,Ġmoaning,20,0
35451,ĠProfit,20,0
35452,Ġfootbridge,20,8
35454,Ġconfigured,20,0
35455,Ġpretentious,20,0
35456,denial,20,0
35458,Ġfunerary,20,0
35460,Ġdirectory,20,2
35463,Ġforeman,20,1
35464,Ġforefathers,20,0
35467,Ġlightweight,20,7
35469,ĠDoom,20,0
35470,Ġmeditating,20,0
35471,Ġmeditations,20,0
35472,Ġmeddling,20,0
35475,Ġperennial,20,0
35478,Ġguesses,20,0
35479,Ġtriggered,20,0
35480,Ġsumptuous,20,0
35481,Ġprotracted,20,0
35482,Ġshortages,20,0
35483,Ġwallpaper,20,24
35484,Ġrocker,20,16
35485,Ġrocked,20,0
35486,Ġdelle,20,0
35488,Ġtestifying,20,0
35489,ĠColts,20,0
35490,ĠColgate,20,0
35492,ĠZee,20,1
35493,Ġ173,20,0
35494,ĠMayflower,20,0
35495,ĠMaynard,20,0
35496,Ġnationalists,20,0
35497,Ġvariously,20,0
35498,Ġsnowball,20,26
35499,Ġlowland,20,0
35500,ĠPlante,20,0
35501,Ġbribery,20,0
35502,Ġpostoffice,20,0
35504,Ġ156,20,1
35505,ĠGerry,20,0
35506,ĠSega,20,0
35507,ĠTole,20,0
35508,ĠTrading,20,0
35510,Ġhurling,20,0
35512,Ġcorrelated,20,0
35513,Ġmillionaires,20,0
35515,ĠActual,20,0
35516,Ġhorsepower,20,0
35517,ĠTHAT,20,35
35519,ĠCanongate,20,0
35520,Ġreviewer,20,0
35521,Italian,20,0
35523,Ġprofessions,20,0
35524,Ġfaculties,20,0
35526,Ġattacker,20,1
35527,Ġrecorder,20,32
35529,Ġresponsive,20,0
35533,ĠAbel,20,0
35534,Ġgunners,20,0
35535,Ġapse,20,0
35536,Ġapathetic,20,0
35538,Ġ1492,20,0
35539,ĠSouthwark,20,0
35540,Ġappliances,20,8
35543,ĠTomorrow,20,0
35544,ĠTomatoes,20,4
35545,Ġhonoring,20,0
35546,Ġarmchair,20,111
35547,ĠElton,20,0
35549,Ġmodernize,20,0
35552,ĠMonetary,20,0
35553,Ġexclaiming,20,0
35554,Ġexecuting,20,1
35555,Ġexecutions,20,0
35557,Ġ303,20,2
35558,Ġparticipates,20,0
35560,ĠAssumption,20,0
35561,Ġbrightening,20,0
35562,Ġbalikbayan,20,0
35568,Ġengineered,20,0
35569,Ġpathos,20,0
35570,Ġpresses,20,2
35571,Ġhappenings,20,0
35572,Ġversa,20,0
35573,Ġcheckbook,20,12
35574,Ġburner,20,28
35575,Ġhostages,20,0
35577,Ġsocialists,20,0
35578,Ġradiant,20,0
35581,Ġfilmmaker,20,0
35583,Ġsidewalks,20,9
35584,ĠGladys,20,0
35585,ĠCompl,20,0
35586,ĠCheung,20,0
35588,ĠSyed,20,0
35589,Ġcollided,20,0
35590,ĠGoods,20,1
35593,105,20,0
35596,Ġsensed,20,0
35598,Ġspringtime,20,0
35599,ĠDoric,20,0
35600,Ġstreamers,20,35
35601,Ġstreamlining,20,0
35602,ĠCleopatra,20,0
35603,Ġpollen,20,0
35604,ĠMidway,20,0
35605,ĠPreviously,20,0
35606,Ġbiologist,20,0
35607,ĠWindham,20,0
35608,Ġbanished,20,0
35609,ĠImphal,20,0
35610,Ġperspiration,20,1
35611,ĠDidion,20,0
35612,Ġlithe,20,0
35613,ĠBelmore,20,0
35614,Ġsickening,20,0
35615,Ġavoidance,20,0
35616,ĠSala,20,0
35617,Ġsafest,20,0
35619,Ġcrafty,20,0
35620,Ġqualifies,20,0
35622,ĠFlora,20,0
35623,Ġmortar,20,17
35624,ĠContemporary,20,0
35625,Ġ403,20,0
35627,Ġaltars,20,0
35628,Ġcalmness,20,0
35629,Still,20,0
35630,Ġunsuitable,20,0
35631,ĠWherever,20,0
35632,ĠCastilian,20,0
35633,Ġliberally,20,0
35634,ĠAudience,20,2
35635,ĠSpeech,20,0
35636,ĠTowns,20,0
35638,Ġgeology,20,0
35640,Ġethic,20,0
35641,ĠBuick,20,1
35643,ĠMagnetic,20,1
35645,ĠCurve,20,0
35646,Ġinforming,20,0
35647,ĠMcCoy,20,0
35648,Ġconstructions,20,7
35649,ĠPanel,20,0
35650,ĠEstablishing,20,0
35651,ĠCamacha,20,0
35652,Ġminimized,20,0
35653,ĠVisiting,20,0
35654,Chinese,20,0
35655,ĠTerrazzo,20,0
35656,ĠSidroc,20,0
35657,ĠBabu,20,0
35661,ĠTechniques,20,0
35662,ĠSummerhaye,20,0
35664,ĠTravers,20,0
35665,ĠTrauma,20,0
35666,ĠHamas,20,0
35667,ĠUpstairs,20,1
35668,Ġastray,20,0
35670,ĠBernie,20,0
35671,Ġterritorial,20,0
35672,ĠInstantly,20,0
35675,ĠHimself,20,0
35676,ĠGroups,20,47
35677,Ġsymbolize,20,0
35678,Ġinitials,20,2
35679,Ġidleness,20,0
35683,Ġeliminates,20,0
35684,ĠHaute,20,0
35686,Ġmystic,20,0
35687,Ġinnocently,20,0
35689,ĠMcGwire,20,0
35690,Ġwidest,20,18
35691,Ġwidened,20,0
35692,Ġmagnificently,20,0
35693,Ġcounsels,20,0
35695,ĠHorus,20,0
35697,Ġrejects,20,0
35698,Ġhabitation,20,0
35699,Ġcracker,20,26
35701,Although,20,0
35703,Ġcloths,20,40
35704,Ġoverspread,20,0
35705,Another,20,0
35706,ĠLester,20,0
35707,ĠLuigi,20,0
35708,Ġcrawls,20,1
35709,ĠOrganisation,20,0
35710,ĠTimor,20,0
35711,Ġdistinguishing,20,0
35712,ĠBalance,20,1
35713,ĠKatharine,20,0
35715,ĠMoat,20,0
35716,Ġ1841,20,0
35717,Ġ1844,20,0
35718,ĠClassics,20,1
35720,Ġsponsoring,20,0
35721,Ġlakeside,20,3
35722,Ġsympathize,20,0
35723,Ġgratification,20,0
35724,Ġhobbled,20,0
35725,Ġghostly,20,0
35726,ĠDetails,20,0
35727,ĠDetective,20,0
35728,ĠPopeye,20,0
35729,Ġshameful,20,0
35730,ĠLindsey,20,0
35731,Ġpineapple,20,68
35732,Ġaccommodated,20,0
35733,Ġunbounded,20,0
35734,Ġ1807,20,0
35735,Ġrejoin,20,0
35736,Ġmalignant,20,0
35737,Ġrotation,20,0
35738,Ġjointly,20,1
35739,Ġprohibit,20,0
35740,Ġ1839,20,0
35741,ĠBrea,20,0
35742,ĠJeanne,20,0
35743,Ġleafy,20,56
35744,ĠTaipei,20,0
35745,Ġsorrowfully,20,0
35747,ĠTalbot,20,0
35748,Ġclassrooms,20,0
35749,ĠLegacy,20,2
35751,ĠMulti,20,15
35752,Ġtasked,20,0
35753,Ġelaborately,20,6
35754,Ġswimsuits,20,108
35755,ĠSabha,20,0
35756,ĠLinear,20,0
35757,Ġcarbonate,20,0
35758,ĠWWII,20,5
35759,Ġwhipmaster,20,0
35760,Ġbuttoned,20,17
35761,Ġprincesses,20,0
35762,ĠCypress,20,0
35763,Ġtrumpets,20,11
35764,Ġtactic,20,0
35765,Ġshyness,20,0
35768,Ġgauntlet,20,1
35770,Ġproclamation,20,0
35771,Ġquarterbacks,20,5
35772,Ġbarks,20,1
35773,Ġsuspenders,20,96
35774,Ġeruptions,20,0
35775,Ġlobbyist,20,0
35776,ĠBeatles,20,2
35777,Ġacknowledging,20,0
35780,Ġrepublicans,20,0
35781,Ġconsolidate,20,0
35782,ĠSoutheastern,20,0
35783,ĠPilgrim,20,0
35784,ĠHankinson,20,0
35785,Ġscooters,20,57
35786,ĠAyah,20,0
35787,Ġconvertible,20,10
35788,Ġsurgeons,20,15
35789,Ġprecipice,20,1
35790,Ġscouting,20,0
35791,ĠExhibits,20,0
35792,1978,20,0
35793,Ġinjected,20,0
35794,Ġillustrator,20,0
35795,ĠRicardo,20,0
35796,Ġdisgraced,20,0
35797,Ġentranced,20,0
35798,ĠYamato,20,0
35799,Ġpreferential,20,0
35800,ĠMethodist,20,0
35801,ĠWicklow,20,0
35803,Ġcampsites,20,0
35804,ĠSMITH,20,0
35805,Ġbetrayal,20,0
35806,Ġstools,20,36
35807,Ġexquisitely,20,0
35808,ĠHopefully,20,0
35809,ĠWhitman,20,0
35810,Quentin,20,0
35811,ĠKazin,20,0
35812,Ġhenceforth,20,0
35813,ĠREIMS,20,0
35814,ĠLakeside,20,0
35815,ĠBenton,20,0
35816,Ġintimacy,20,0
35817,ĠOdyssey,20,0
35819,ĠPurple,20,56
35820,ĠLebanese,20,0
35821,ĠGlenrowan,20,0
35823,ĠPackage,20,2
35824,ĠGonzo,20,0
35825,ĠCombat,20,0
35826,ĠFacility,20,0
35827,Ġprejudices,20,0
35828,ĠKumamoto,20,0
35831,Ġinaugural,20,0
35832,ĠAdmiralty,20,0
35833,ĠPanthers,20,0
35834,Ġardor,20,0
35837,ĠAbbot,20,0
35838,ĠBurgum,20,0
35840,ĠShelter,20,0
35841,Ġpyre,20,6
35842,ĠCretaceous,20,0
35843,Ġmanganate,20,0
35846,ĠCouple,20,26
35847,ĠHappened,20,0
35848,ĠUltimately,20,0
35849,Ġscampered,20,0
35850,Ġsuspenseful,20,0
35853,ĠBrunelleschi,20,0
35854,Ġfervent,20,0
35855,Ġdiligence,20,0
35856,Harry,20,0
35858,Ġhustle,20,0
35859,Ġpunctuation,20,0
35860,ĠMasonic,20,0
35861,Ġfainter,20,0
35862,Ġexultation,20,0
35863,Ġsmoothing,20,1
35864,Ġimpetuous,20,0
35865,ĠConvento,20,0
35866,ĠPatriarch,20,0
35867,Ġcomplacency,20,0
35869,ĠDLXX,20,0
35870,ĠCollective,20,0
35871,ĠCherpitel,20,0
35872,ĠButterfly,20,1
35874,Ġtemporal,20,0
35876,ĠAcehnese,20,0
35877,ĠMcMahon,20,0
35878,ĠObjectives,20,0
35879,Goldwyn,20,0
35880,Ġgrievances,20,0
35881,Ġparaphernalia,20,17
35883,Ġsaucer,20,57
35884,Ġsyllable,20,0
35885,Ġafflicted,20,0
35886,Ġturbocharger,20,0
35887,ĠVesuvius,20,0
35888,Ġforfeited,20,0
35889,ĠApostles,20,0
35890,Ġvenomous,20,0
35891,Ġturbine,20,19
35892,ĠAchilles,20,0
35893,Ġranchers,20,0
35894,ĠCaddo,20,0
35895,Ġunaccustomed,20,0
35896,WWE,20,0
35897,ĠEchizen,20,0
35898,ĠKudupi,20,0
35899,Ġadjective,20,0
35900,Ġshrubbery,20,23
35901,ĠExcellence,20,0
35902,ĠResponsibility,20,0
35903,Swiss,20,0
35904,ĠWellesley,20,0
35905,ĠLibertarian,20,0
35906,Azur,20,0
35907,ĠAnzacs,20,0
35908,ĠFrequent,20,0
35909,ĠRestaurant,20,6
35910,Ġpessimistic,20,0
35911,ĠScripture,20,0
35912,ĠAmenophis,20,0
35913,ĠPolicies,20,0
35914,ĠRasputia,20,0
35915,ĠUmbria,20,0
35916,Ġoilskin,20,0
35917,Ġweasels,20,0
35918,Ġwhimsical,20,2
35919,Ġsauntered,20,0
35920,ĠBasilique,20,0
35922,ĠMadeiran,20,0
35924,ĠChukotka,20,0
35926,Ġpatriotism,20,0
35927,ĠShirley,20,0
35928,Ġblockbuster,20,0
35929,Ġnebbish,20,0
35931,Ġflotilla,20,0
35933,Ġindistinguishable,20,0
35934,Ġencampment,20,0
35935,Ġimmersed,20,0
35936,ĠRecommendations,20,0
35937,ĠCHRISTMAS,20,0
35939,ĠAvalon,20,0
35940,ĠQutb,20,0
35941,ĠNeapolitan,20,0
35942,ĠMerchants,20,0
35943,ĠTucson,20,0
35945,ĠPocahontas,20,0
35946,Ġrepository,20,0
35947,Ġdistraught,20,0
35948,ĠBowsher,20,0
35950,ĠVecchio,20,0
35952,originally,20,0
35953,Ġpizzas,20,94
35955,Ġsynchrotron,20,0
35957,Ġexalted,20,0
35958,Ġpenetrating,20,0
35959,ĠAntarctica,20,0
35960,ĠYehuda,20,0
35961,ĠAggregate,20,0
35962,Ġelectromagnetic,20,0
35964,ĠTampha,20,0
35965,Ġprogressed,20,0
35966,Ġcontraption,20,32
35967,ĠSlobodan,20,0
35968,ĠWilcox,20,0
35969,Ġpancreatic,20,0
35970,Ġantechamber,20,0
35971,ĠPfeiffer,20,0
35972,ĠDorset,20,0
35974,Ġpungent,20,0
35976,ĠTchaikovsky,20,0
35977,ĠAgenda,20,0
35978,ĠMalthus,20,0
35979,ĠRutherford,20,0
35980,ĠJindal,20,0
35981,ĠHirosema,20,0
35982,ĠSnyder,20,0
35983,threatening,20,0
35984,Ġleukemia,20,0
35985,ĠEphraim,20,0
35986,ĠGhirlandaio,20,0
35987,ĠKumeyaay,20,0
35988,ĠBenedykt,20,0
503,ood,19,3
714,irl,19,14
895,vel,19,5
904,Ġrel,19,3
920,vern,19,0
