token_id,token_str,text_only_count,image_count
1306,vent,100,1
1900,aur,100,7
2515,Ġdev,100,7
4469,ĠCont,100,10
4607,oma,100,4
4709,ĠLuc,100,2
4785,ĠCast,100,0
5354,ĠMod,100,0
6001,ĠBon,100,4
6977,ĠHol,100,1
8151,foot,100,11
9541,oning,100,3
9851,ailing,100,8
10745,Ġrational,100,0
11790,Ġdivide,100,0
12500,ĠON,100,561
14130,Ġpains,100,0
14131,Ġhalt,100,0
14133,ĠMISS,100,0
14137,Ġchill,100,13
14139,ĠRory,100,0
14143,ĠStadium,100,0
14146,Ġnewer,100,4
14147,Ġunderlying,100,0
14150,Ġpolo,100,222
14154,Ġconsent,100,0
14155,Ġcapabilities,100,1
14156,Ġsubstitute,100,0
14158,Ġpayroll,100,0
14159,ĠShopping,100,0
14161,Ġcuriously,100,0
14163,Ġreadiness,100,0
14165,Ġdepicted,100,3
14166,ĠAllied,100,0
14167,Ġ84,100,1
14168,ĠOrton,100,0
14169,ĠSevern,100,0
14171,Ġharbour,100,1
14172,Ġseafood,100,37
14173,Ġjudged,100,0
14176,Ġcircuit,100,14
14177,Ġrainy,100,9
14178,ĠMadonna,100,0
14179,Ġcelebrity,100,5
14181,Ġbreathed,100,0
14182,Ġangrily,100,2
14183,Ġdocumentary,100,0
14184,ĠMilosevic,100,0
14185,ĠCounsel,100,2
14186,Ġdefenders,100,12
14187,Ġobligation,100,0
14188,Ġanalyzed,100,0
14189,Ġmechanisms,100,0
14190,ĠUsually,100,0
14191,ĠUpon,100,0
14193,Ġdescriptions,100,3
14194,ĠBooks,100,5
14195,Ġdesperately,100,0
14196,ĠToronto,100,2
14197,Ġducks,100,71
14198,ĠFormula,100,1
14199,Ġrabbits,100,9
14201,Ġevolutionary,100,0
14202,Ġfertile,100,0
14203,ĠIndonesia,100,0
14204,Ġolive,100,118
14205,ĠVienna,100,1
14206,Ġvoluntary,100,0
14207,Ġdeemed,100,0
14208,Ġlyrics,100,2
14209,Ġcalendar,100,3
14210,ĠSciences,100,0
14211,ĠSierra,100,0
14212,ĠCleveland,100,2
1253,enn,99,5
4000,ares,99,8
4119,kes,99,13
4456,ending,99,8
6593,yard,99,6
6839,ĠTor,99,5
9575,ĠWars,99,18
10254,ela,99,2
10307,Ġtub,99,99
11351,houses,99,1
11528,Ġlicense,99,125
12211,Ġjet,99,240
12699,Ġoffset,99,0
13103,gee,99,12
13157,Be,99,0
13391,Ġwander,99,0
14213,2000,99,0
14214,even,99,0
14220,Ġwiped,99,1
14225,Ġnavy,99,287
14229,Ġstored,99,2
14230,Ġsticking,99,231
14234,Ġrowing,99,32
14238,ĠRangers,99,1
14239,ĠJason,99,0
14242,Ġalliance,99,0
14245,Ġnoisy,99,0
14248,Ġcomposition,99,1
14249,Ġquaint,99,4
14250,Ġquote,99,2
14252,ĠVBA,99,0
14253,Ġbug,99,38
14254,ĠWere,99,0
14256,Ġwaterfront,99,19
14258,Ġglow,99,17
14259,Ġbuses,99,84
14260,ĠReed,99,0
14261,Ġbreach,99,0
14263,Ġfireplace,99,139
14265,Ġ98,99,3
14268,ĠExchange,99,0
14271,Ġboarding,99,22
14274,Ġfeaturing,99,10
14275,ĠSundays,99,0
14276,Ġneighboring,99,1
14277,Ġhunted,99,0
14278,Ġgateway,99,3
14279,Ġachievements,99,0
14280,Ġdelivering,99,2
14282,Ġpuppies,99,46
14283,Ġabsorbed,99,0
14284,Ġobstacle,99,59
14286,Ġpersuaded,99,0
14288,Ġseaside,99,4
14289,Ġtransformed,99,0
14290,ĠMultiple,99,62
14291,Ġslopes,99,7
14292,Ġrendered,99,0
14293,Ġsuburbs,99,1
14294,ĠBangladesh,99,0
14295,Ġunimportant,99,1
14296,ĠFuture,99,1
14297,ĠDuchess,99,0
14299,Ġornate,99,78
14300,Ġsimultaneously,99,1
667,ng,98,41
736,erv,98,0
3963,met,98,19
5861,Ġham,98,107
6307,ĠCare,98,2
6472,ĠDef,98,5
7209,ĠKn,98,14
11496,Ġgroom,98,201
12585,Ġcorrupt,98,0
13020,Ġtorch,98,43
14301,Some,98,0
14303,covered,98,65
14310,Ġ!,98,1
14311,Ġaired,98,1
14313,Ġbamboo,98,78
14315,Ġtoads,98,0
14320,ĠMiami,98,8
14322,ĠJos,98,0
14324,Ġjokes,98,0
14325,Ġyell,98,11
14330,Ġcrushed,98,11
14331,Ġcrashed,98,4
14332,Ġcommenced,98,0
14333,Ġrunners,98,234
14335,Ġdeciding,98,0
14337,Ġrugged,98,2
14338,Ġ67,98,11
14339,Ġforeground,98,440
14341,Ġpeaks,98,6
14342,Ġprobability,98,0
14344,Ġvillain,98,0
14346,ĠSeattle,98,9
14347,ĠEnglishman,98,0
14348,Ġportrayed,98,0
14349,ĠKingston,98,0
14351,Ġsandwich,98,2243
14352,Ġsurfboard,98,792
14353,Ġtendency,98,0
14354,colored,98,199
14355,Ġcolonies,98,0
14356,ĠChicasa,98,0
14357,Ġclosest,98,6501
14358,Ġadvantages,98,0
14359,Ġobservations,98,0
14361,ĠModel,98,1
14363,ĠSarah,98,0
14364,ĠKnights,98,0
14366,Ġgrinned,98,0
14368,Ġjuggling,98,8
14369,Ġappetite,98,0
14370,Ġluxurious,98,3
14371,ĠGauve,98,0
14372,Ġonlookers,98,784
791,alk,97,3
1063,aint,97,4
2813,arr,97,4
3525,ially,97,19
3874,ĠApp,97,1
4423,Ġentertain,97,6
4641,RA,97,141
5090,ĠBu,97,0
5840,gent,97,1
6753,ĠMah,97,2
9033,ĠRen,97,2
10348,ĠAk,97,0
12092,Ġtires,97,98
12228,Ġhopeless,97,0
12368,Ġlecture,97,6
14378,Ġdamp,97,3
14384,Ġashes,97,0
14389,ĠNature,97,1
14397,Ġamateur,97,2
14399,Ġswamp,97,4
14400,Ġmonetary,97,0
14401,Ġ57,97,7
14402,Ġvalued,97,0
14403,Ġ89,97,5
14404,ĠYorker,97,0
14405,Ġappearing,97,7
14407,Ġsandals,97,424
14408,Ġjudicial,97,0
14409,Ġcameras,97,89
14410,Ġpotato,97,103
14411,Ġantiques,97,1
14412,Ġquarrel,97,0
14413,ĠMorgan,97,0
14414,Ġqualify,97,0
14415,Ġbulk,97,2
14416,Ġrobes,97,186
14417,ĠGeorgian,97,0
14419,Ġconquest,97,0
14420,Ġminimal,97,6
14421,Ġdusty,97,27
14422,ĠRobin,97,0
14423,Ġratings,97,0
14425,ĠBecket,97,0
14426,Ġclinical,97,0
14427,ĠCuban,97,0
14428,Ġboilermakers,97,0
14429,Ġenterprise,97,0
14431,Ġhelmets,97,650
14434,Ġkarate,97,75
444,rou,96,11
592,cc,96,100
622,ound,96,6
686,form,96,6
860,atch,96,5
917,itting,96,22
3157,ication,96,0
3220,mon,96,20
3301,west,96,1
4330,pro,96,2
4710,Ġdepart,96,2
6371,ĠOs,96,0
6853,aki,96,15
7094,Ġscream,96,1
8092,Ġunw,96,6
10882,CH,96,194
11615,Ġsober,96,0
11717,ĠPont,96,0
11872,ĠAy,96,0
12039,Ġthread,96,42
12205,ayed,96,2
12611,Ġbond,96,5
13252,ĠRick,96,2
13510,Ġsurrender,96,0
13531,ĠPok,96,0
14435,Me,96,0
14438,Ġcm,96,3
14445,Ġlane,96,95
14447,Ġwasted,96,1
14448,ĠMRS,96,0
14450,ĠHap,96,0
14452,Ġseal,96,24
14453,Ġmanners,96,0
14456,Ġleaps,96,3
14459,Ġunaware,96,0
14460,Ġjustified,96,0
14463,Ġbackwards,96,94
14465,Ġfoes,96,0
14469,Ġconsiders,96,0
14470,Ġdrowned,96,0
14473,Ġminers,96,0
14474,Ġridge,96,11
14475,ĠJonathan,96,0
14476,Ġ76,96,1
14477,Ġ81,96,2
14478,Ġlovers,96,12
14481,ĠBlood,96,3
14482,Ġspeakers,96,30
14483,ĠParish,96,1
14485,Ġdivisions,96,0
14486,Ġpaperwork,96,27
14487,Ġdeclining,96,0
14488,Ġproperties,96,0
14489,ĠAustin,96,0
14490,ĠRussians,96,0
14491,Ġimpacted,96,0
14494,Ġarguing,96,0
14496,Ġcelebrating,96,19
14497,ĠAcid,96,0
14499,Ġreflects,96,1
14501,Ġrepeatedly,96,0
14502,Ġevaluations,96,0
14503,Ġlimitations,96,0
14504,ĠEsther,96,0
14505,Ġaccompany,96,4
14506,Ġdescendants,96,0
14507,ĠObama,96,21
14508,Ġmythology,96,0
14509,Ġengagements,96,0
14510,Ġancestors,96,0
14511,Ġwandered,96,0
14512,Ġacquaintance,96,0
14513,ĠWayne,96,0
14515,Ġbridges,96,2
14516,ĠJoyce,96,0
14517,Ġvicinity,96,0
985,ased,95,2
2906,view,95,60
2985,ĠLou,95,9
3761,Ġinn,95,6
4264,lla,95,82
5581,SA,95,6
6038,ĠHam,95,3
6327,case,95,13
6380,ĠRob,95,0
7206,ĠForm,95,0
8043,gate,95,9
8154,Ġrein,95,3
8704,ologists,95,0
8821,lings,95,2
9913,Ġinstinct,95,0
11768,ĠMax,95,1
12320,ĠAN,95,79
12562,Ġchains,95,36
13042,Ġstool,95,244
13112,Ġhandkerchief,95,29
13396,Ġink,95,38
14518,June,95,0
14527,sk,95,7
14533,Ġfitting,95,6
14534,Ġhose,95,96
14535,Ġdangers,95,0
14543,ĠMorning,95,4
14546,Ġrats,95,0
14548,Ġdeed,95,0
14549,ĠFY,95,4
14556,Ġrobe,95,145
14559,Ġparted,95,4
14561,Ġdeserves,95,0
14562,Ġremoving,95,5
14563,Ġwaterfall,95,46
14567,Ġpope,95,0
14568,Ġ46,95,8
14569,Ġcompletion,95,0
14570,Ġ64,95,8
14572,Ġ83,95,1
14574,Ġparish,95,0
14575,Ġprocession,95,12
14578,ĠTrue,95,1
14579,Ġquestioning,95,1
14580,Ġsalad,95,296
14581,Ġsalaries,95,0
14582,Ġstrikes,95,2
14583,Ġcomplained,95,0
14586,Ġdemanding,95,0
14587,Ġinfluential,95,0
14588,ĠRomanesque,95,0
14589,Ġbalances,95,1
14591,Ġstrangely,95,7
14592,Ġreferral,95,0
14593,ĠAccordingly,95,0
14594,Ġconsisting,95,5
14595,Ġbanana,95,1351
14596,ĠArabia,95,1
14597,Ġspreading,95,4
14598,ĠMontreal,95,0
14600,Ġautomatic,95,4
14601,Ġdeparted,95,0
14603,Ġmotorcycles,95,272
14604,ĠHindus,95,0
14605,Ġobserving,95,12
14606,ĠWorks,95,0
14607,Ġsuspicions,95,0
14608,Ġmechanism,95,1
14609,Ġumbrellas,95,357
14610,ĠRogers,95,1
14611,Ġpermanently,95,0
14612,ĠTyler,95,0
14613,ĠSuppose,95,0
14615,ĠSystems,95,1
14616,Ġembraced,95,0
14617,Ġnicer,95,0
14618,Ġsponsored,95,9
14619,Ġcafes,95,0
14620,ĠCertainly,95,0
14621,Ġpaddle,95,80
14622,ĠToledo,95,0
14623,ĠExamples,95,0
14624,ĠDynasty,95,0
14625,Ġsearched,95,0
14626,ĠAmendment,95,0
14627,Ġlaptop,95,2155
14628,ĠSaudi,95,2
938,Ġac,94,12
1034,ury,94,10
1273,Ġcle,94,81
2543,iled,94,2
2695,ires,94,0
4988,Ġge,94,38
5369,Ġfreed,94,0
6586,ĠGall,94,0
6596,Ġrat,94,34
7224,ĠFer,94,0
7433,Ġbust,94,16
7489,TA,94,22
7771,ĠJeff,94,0
8174,Ġborrow,94,0
8283,Ġgrin,94,22
9165,ĠTest,94,0
9593,DS,94,18
9969,CE,94,28
10068,fire,94,0
10150,Ġmini,94,80
11878,about,94,0
12893,Ġapt,94,0
13346,Ġobjection,94,0
13564,Ġselfish,94,0
13600,ĠHo,94,1
14566,ĠĠĠĠĠĠĠĠĠ,94,0
14629,):,94,0
14630,95,94,5
14636,Ġmower,94,21
14641,Ġeagle,94,46
14649,Ġsectors,94,0
14650,Ġfrowning,94,9
14652,ĠLots,94,83
14656,Ġyelling,94,9
14663,Ġhandy,94,0
14665,Ġinvaders,94,0
14666,Ġgenre,94,0
14667,Ġinterference,94,0
14668,Ġintersection,94,45
14669,Ġproducers,94,0
14671,Ġimported,94,0
14672,Ġcontinuous,94,0
14673,Ġsunk,94,0
14676,ĠScots,94,0
14679,ĠAssistance,94,0
14680,Ġbloody,94,9
14682,ĠMadge,94,0
14683,Ġwarmly,94,24
14684,Ġ1922,94,0
14686,Ġtitled,94,22
14687,Ġsenses,94,0
14688,Ġsculpted,94,6
14689,Ġdecoration,94,41
14690,ĠAnnette,94,0
14692,ĠCommunications,94,0
14694,Ġadministrators,94,0
14695,Ġblessing,94,1
14697,Ġwithdrew,94,0
14698,Ġconventional,94,1
14699,Ġbidding,94,0
14700,ĠEllen,94,0
14701,Ġgraphic,94,29
14702,Ġdialects,94,0
14703,Ġintentions,94,0
14704,ĠTibbits,94,0
14705,ĠTurner,94,1
14706,Ġrenewed,94,0
14707,ĠSerbia,94,0
14708,ĠMohammed,94,0
14709,Ġindigenous,94,7
14711,ĠFernando,94,0
14712,Ġsouvenirs,94,0
14713,ĠIndividual,94,0
14714,Ġshrugged,94,0
14715,ĠMumbai,94,0
15,+,93,0
759,Ġpo,93,50
1405,Ġext,93,17
1785,Ġmount,93,16
3523,Ġep,93,2
4617,Ġreact,93,0
5400,ĠTre,93,1
6332,Ġdetect,93,0
7136,ĠBor,93,0
7318,Ġunp,93,13
7336,ĠVol,93,3
9108,ĠBre,93,1
10116,Ġdepth,93,0
10403,Ġimpatient,93,0
10433,ni,93,3
10469,har,93,0
12088,MA,93,8
13317,Sure,93,0
14716,600,93,0
14725,Ġsaints,93,3
14727,Ġhug,93,16
14733,Ġnude,93,10
14736,Ġbeams,93,19
14740,ĠCBS,93,0
14743,Ġdella,93,0
14752,ĠUse,93,0
14753,Ġdonated,93,0
14754,Ġoffensive,93,0
14757,Ġdisorder,93,0
14760,Ġflock,93,69
14761,Ġlookout,93,2
14766,ĠLeader,93,0
14768,Ġ68,93,11
14770,Ġexplaining,93,3
14771,Ġdemolished,93,1
14773,Ġequation,93,0
14774,Ġequipped,93,2
14777,ĠTraining,93,1
14778,Ġfiling,93,17
14779,ĠGuinea,93,0
14781,Ġexclamation,93,0
14782,Ġbalancing,93,15
14784,ĠDrake,93,1
14786,Ġchallenged,93,0
14787,Ġverb,93,0
14788,Ġsensitivity,93,0
14789,Ġpraying,93,33
14792,Ġlogic,93,0
14793,Ġbucks,93,7
14796,ĠBetter,93,2
14797,ĠTripp,93,0
14798,Ġvenue,93,6
14799,Ġdisclosure,93,0
14800,Ġmonasteries,93,0
14801,Ġassembly,93,7
14802,Ġwandering,93,0
14803,Ġsubsequently,93,0
14804,Ġinexpensive,93,0
14805,ĠWarsaw,93,0
14807,Ġlandlord,93,0
14808,ĠAdministrator,93,0
14809,Ġfancied,93,0
14810,Ġautonomous,93,0
698,ult,92,5
873,Ġke,92,42
1186,osed,92,3
1242,ames,92,3
1425,Ġdet,92,3
1733,arch,92,2
2136,band,92,105
2630,ager,92,9
2775,atter,92,102
2840,ences,92,0
2968,TER,92,152
3311,osing,92,4
5311,Ġdread,92,3
5615,ĠCave,92,0
5787,iveness,92,0
9057,ĠHart,92,0
9100,aus,92,3
9244,anna,92,26
10255,ĠKey,92,18
11131,ĠRa,92,0
12105,ĠFall,92,4
12544,woman,92,12
12809,Ġscholar,92,0
12842,Ġlip,92,55
13104,ĠFed,92,9
13548,Ġpoly,92,24
13654,ĠHorse,92,159
14812,March,92,0
14814,good,92,0
14825,Ġthief,92,1
14826,Ġnave,92,26
14832,ĠCeter,92,0
14835,ĠWait,92,6
14839,ĠNutt,92,0
14845,Ġsafer,92,0
14851,ĠUh,92,0
14854,Ġoverboard,92,0
14858,Ġflavor,92,5
14862,Ġskipper,92,0
14863,Ġairports,92,0
14866,Ġ51,92,11
14867,Ġformally,92,47
14868,ĠBeresford,92,0
14869,Ġ63,92,3
14871,Ġmainstream,92,0
14872,Ġ92,92,1
14873,Ġpracticed,92,0
14874,Ġexpects,92,0
14875,Ġoperational,92,0
14876,ĠScouts,92,13
14877,Ġsuccessor,92,0
14878,Ġlegally,92,1
14879,ĠXIII,92,0
14880,Ġpulls,92,18
14881,Ġarmour,92,0
14882,Ġassisted,92,0
14883,Ġwarmth,92,0
14884,Ġradiation,92,0
14885,Ġhyper,92,0
14886,ĠJesse,92,0
14887,Ġignoring,92,1
14888,Ġforeigners,92,5
14889,Ġassumes,92,0
14890,Ġdisposition,92,0
14891,ĠWindsor,92,1
14892,Ġdecorations,92,86
14894,Ġheroic,92,0
14895,Ġintegral,92,0
14896,Ġmutual,92,0
14899,Ġrescued,92,0
14900,Ġlegendary,92,0
14901,ĠLeonardo,92,0
14903,Ġuneasy,92,0
14905,Ġhikers,92,94
14906,Ġribbon,92,145
14907,ĠNazi,92,0
14908,Ġarcade,92,8
14909,Ġsanctuary,92,1
14910,ĠVizier,92,0
14911,Ġexquisite,92,0
14912,ĠSeabrooke,92,0
710,Ġapp,91,8
845,Ġfo,91,10
1128,ility,91,2
1258,Ġref,91,72
1443,Ġed,91,12
1447,used,91,8
1770,ases,91,9
2785,eter,91,19
3180,ĠIr,91,0
3776,Ġver,91,1
4449,ĠRec,91,2
4905,ishes,91,10
5479,Ġsung,91,20
5872,ours,91,1
7362,ĠPot,91,15
7797,Ġbend,91,27
8078,CA,91,9
8495,ĠMat,91,4
11096,Ġlend,91,0
11188,Ġrepublic,91,1
11337,Ġconfirm,91,0
11636,Ġjealous,91,0
12766,ĠToo,91,2
13586,OD,91,138
13911,Ġpatch,91,139
14913,Nord,91,1
14921,Ġ|,91,0
14922,Ġok,91,31
14923,ĠAFC,91,1
14928,ĠCBO,91,0
14929,ĠMis,91,3
14930,ĠMom,91,14
14934,Ġchoosing,91,2
14937,Ġsails,91,14
14941,Ġappointment,91,1
14943,Ġcrowned,91,0
14944,Ġattic,91,4
14946,Ġslides,91,11
14947,Ġswam,91,0
14948,Ġprovider,91,2
14950,ĠShall,91,0
14951,Ġ43,91,15
14952,Ġ74,91,14
14953,Ġhumble,91,0
14954,Ġenjoyment,91,0
14956,Ġhearty,91,1
14957,ĠHarrington,91,0
14958,Ġdivine,91,0
14960,Ġcease,91,0
14963,Ġcamel,91,42
14964,Ġenvy,91,0
14965,Ġimpacts,91,0
14968,ĠOlder,91,106
14969,Ġ1923,91,1
14970,Ġshrubs,91,30
14971,Ġsurvival,91,1
14972,Ġsurviving,91,0
14974,ĠBayliss,91,0
14976,Ġaffordable,91,0
14977,Ġconditioning,91,1
14978,Ġtowel,91,254
14979,Ġexpanding,91,0
14980,Ġdiseases,91,0
14981,ĠMelaka,91,0
14982,ĠRobinson,91,0
14983,Ġdepicting,91,4
14984,Ġinterface,91,0
14985,ĠRubin,91,0
14986,ĠPalestinian,91,5
14987,ĠLinda,91,0
14988,Ġspoil,91,3
14990,ĠNicholas,91,0
14991,ĠPedro,91,0
14992,Ġinevitable,91,0
14994,ĠBennett,91,0
14995,ĠApollo,91,1
14996,Alexander,91,0
14998,ĠHussein,91,0
3574,owing,90,8
5314,Ġconstruct,90,0
5422,ero,90,8
5672,ĠTer,90,8
6027,ĠPet,90,3
6283,Ġthorough,90,0
6377,rey,90,2
8250,ĠXV,90,0
8900,ĠBh,90,0
9764,Ġrefuge,90,1
10174,On,90,0
10245,Ġmaid,90,7
11215,ĠHorn,90,2
11584,Ġcoward,90,0
12289,Ġawkward,90,4
13088,69,90,5
13129,Ġneglect,90,0
13601,Ġrue,90,0
14048,Ġboost,90,1
15002,km,90,0
15008,Ġtag,90,329
15009,Ġtame,90,0
15010,Ġcunning,90,0
15011,Ġdash,90,20
15014,Ġnasty,90,10
15017,ĠHomer,90,0
15019,Ġdoomed,90,0
15023,ĠDraft,90,0
15027,ĠGiven,90,0
15031,ĠOK,90,3
15033,Ġshelf,90,174
15034,Ġtheirs,90,0
15035,Ġwhoever,90,0
15037,Ġrocking,90,62
15038,Ġblown,90,4
15039,Ġcomparing,90,0
15041,ĠVilla,90,0
15042,Ġspeeches,90,0
15044,Ġnewest,90,1
15045,Ġbetrayed,90,0
15047,Ġrecipe,90,2
15048,ĠUnless,90,0
15049,Ġfinances,90,0
15052,Ġbusiest,90,0
15054,Ġvisual,90,3
15056,Ġ52,90,12
15060,Ġopenly,90,0
15061,ĠDeep,90,4
15062,Ġvalleys,90,0
15063,Ġbasilica,90,0
15065,Ġinfection,90,0
15066,Ġsentences,90,0
15067,Ġtechnological,90,0
15068,Ġexpectation,90,0
15069,Ġvariation,90,1
15070,Ġdealer,90,4
15072,Ġlayers,90,25
15074,ĠPerry,90,0
15075,Ġidentification,90,5
15077,Ġcrypt,90,0
15078,ĠReduction,90,0
15079,ĠQuarter,90,7
15080,Ġmachinery,90,57
15084,Ġlaboratory,90,12
15085,Ġpanels,90,15
15086,ĠHenri,90,0
15087,Ġringing,90,1
15089,Ġrented,90,0
15090,Ġtenth,90,0
15091,Ġrestricted,90,0
15094,Ġmotionless,90,0
15095,Ġcracked,90,18
15096,Alpes,90,0
15097,Maybe,90,0
15098,Ġstirred,90,0
15099,Ġbuffalo,90,35
15102,ĠRhode,90,0
15104,ĠHungary,90,0
15105,ĠThanksgiving,90,1
15107,ĠHugo,90,0
15108,Ġnickname,90,0
15110,Ġclerk,90,3
15111,ĠMonsieur,90,0
15112,ĠProtestant,90,0
15113,Ġaggregate,90,0
15114,ĠPentagon,90,0
811,enc,89,16
1461,ense,89,7
1934,SC,89,7
2101,ishing,89,10
2979,ĠJew,89,1
3570,astic,89,14
3979,rs,89,6
3994,ĠMart,89,1
4510,ading,89,75
6117,OP,89,117
8983,Ġmunicipal,89,1
9107,Ġweigh,89,0
9696,zo,89,2
10192,ella,89,6
10977,lock,89,42
11124,run,89,0
11182,ĠGang,89,0
11364,Ġraid,89,2
12128,Ġharvest,89,6
13609,aba,89,0
13619,Ġbuzz,89,13
13757,ĠDark,89,214
13856,boats,89,5
13919,ĠCFO,89,0
15116,57,89,2
15124,Ġtiles,89,44
15126,Ġsour,89,7
15127,Ġwretched,89,0
15128,Ġcousins,89,0
15130,ĠSally,89,0
15133,Ġweighed,89,0
15143,ĠParson,89,0
15148,Ġintimate,89,1
15150,Ġbluff,89,3
15151,ĠUm,89,0
15154,Ġworkplace,89,1
15156,Ġspelling,89,4
15158,Ġdeserved,89,0
15160,Ġentertained,89,0
15161,Ġglowing,89,17
15163,Ġwarfare,89,0
15164,Ġcurtain,89,91
15165,Ġorganisms,89,0
15166,Ġspecified,89,0
15167,Ġsingers,89,72
15168,Ġbreeding,89,0
15170,Ġpretended,89,0
15171,Ġviewers,89,16
15172,Ġwinners,89,8
15173,Ġeconomies,89,0
15174,Ġpromising,89,0
15176,Ġfreeze,89,1
15177,Ġfilmed,89,1
15178,ĠGoing,89,2
15179,Ġhorseback,89,63
15180,".'""",89,0
15182,Ġrespective,89,4
15184,Ġlogical,89,0
15185,Ġdebts,89,0
15186,Ġsprings,89,3
15187,Ġethics,89,0
15188,Ġrubbed,89,0
15189,Ġcomparatively,89,0
15190,Ġobligations,89,0
15191,Ġcarpets,89,3
15192,ĠCambridge,89,0
15193,ĠPersians,89,0
15194,Ġcertified,89,0
15196,ĠOrganizations,89,0
15198,Ġmanufacturer,89,0
15199,Ġallocation,89,0
15200,Ġsurprisingly,89,0
15201,Ġchatting,89,3
15202,Ġamendment,89,0
15203,ĠVersailles,89,0
15204,Ġacknowledged,89,0
15205,ĠRamses,89,0
15206,Ġhelicopter,89,49
15207,ĠWickham,89,0
15208,Ġmicroscope,89,74
15209,ĠMagazine,89,5
15211,Ġpavement,89,88
15212,ĠGingrich,89,0
15214,Ġaroused,89,0
884,ady,88,10
1086,Ġdr,88,32
1348,ision,88,0
1473,rol,88,7
1958,eng,88,2
2098,erm,88,19
2149,rest,88,79
4342,oles,88,16
4998,Ġfright,88,1
5001,cher,88,91
5396,illy,88,0
5755,imp,88,21
6828,ĠMill,88,1
9199,ands,88,9
9660,Cl,88,0
11129,ĠSi,88,3
12333,ĠOliver,88,0
12881,Ġscholarship,88,0
12979,ĠOm,88,0
15215,Very,88,0
15220,Ġsessions,88,0
15222,Ġbacking,88,8
15225,Ġtoes,88,62
15226,Ġdusk,88,11
15229,Ġnapping,88,3
15232,Ġhen,88,9
15234,Ġstumbled,88,0
15237,ĠHappy,88,25
15238,ĠDame,88,2
15244,Ġleagues,88,0
15245,Ġabilities,88,0
15250,Ġspelled,88,2
15252,Ġbooth,88,159
15253,Ġpolitely,88,0
15258,Ġwalkway,88,119
15259,Ġorganic,88,8
15261,Ġpossibilities,88,0
15263,Ġpleasures,88,0
15267,Ġ97,88,1
15268,ĠZoo,88,1
15269,Ġ1500,88,0
15270,Ġorigins,88,1
15271,Ġoriginated,88,0
15272,Ġhurricane,88,1
15273,Ġcrosses,88,36
15274,ĠCafe,88,13
15275,Ġpicks,88,6
15276,ĠJustus,88,0
15277,Ġsimilarly,88,43
15279,Ġmasterpiece,88,1
15281,ĠDeputy,88,0
15282,ĠAcross,88,0
15283,Ġindependently,88,0
15284,Ġtribute,88,0
15285,Ġ1924,88,0
15288,Ġremainder,88,0
15289,ĠPrix,88,0
15290,Ġschedules,88,0
15292,Ġblankets,88,98
15293,Ġcontainer,88,566
15294,ĠEstimate,88,0
15295,Ġabandon,88,1
15296,ĠBetty,88,3
15297,ĠTrail,88,3
15299,Ġrevolving,88,24
15300,Ġromance,88,0
15301,Ġguarantees,88,0
15302,Ġfiercely,88,0
15303,ĠBecky,88,1
15304,Ġreckless,88,0
15305,Ġsampling,88,1
15306,Ġtempted,88,0
15308,Ġinquiries,88,0
15309,Ġspoiled,88,0
15310,Ġceremonies,88,0
15311,Ġtactics,88,0
15312,ĠIndustrialist,88,0
15313,Ġmanuscripts,88,0
15314,ĠMajesty,88,0
15315,Ġclasped,88,11
15316,Ġbrutal,88,0
15317,ĠExhibit,88,1
15319,January,88,0
15320,ĠRockefeller,88,0
15321,ĠRoosevelt,88,2
981,Ġob,87,24
1435,Ġbas,87,48
1781,Ġaw,87,14
2010,utes,87,21
2340,lled,87,6
2513,iff,87,11
3293,aded,87,33
3562,lly,87,38
3683,ĠSy,87,0
3966,anch,87,10
4486,ĠSum,87,1
6121,Ġvent,87,19
6231,ĠStr,87,1
7191,esh,87,8
7787,ENT,87,29
7849,Ġenforce,87,0
8649,ĠLang,87,1
9099,IM,87,36
9725,Ġlung,87,5
11039,aye,87,0
11393,Ġgymnast,87,44
12789,Ġcaution,87,27
13596,Ġhence,87,0
14046,Ġinstitutional,87,0
14298,ĠErnest,87,0
15324,La,87,0
15330,Ġwishing,87,1
15332,Ġbait,87,2
15334,Ġmalls,87,0
15335,Ġpaved,87,67
15337,ĠTotal,87,0
15338,Ġniece,87,0
15343,ĠSAT,87,2
15345,ĠMummy,87,0
15349,Ġshady,87,6
15350,Ġshapes,87,64
15352,Ġdearest,87,0
15355,ĠDanish,87,0
15356,Ġchased,87,2
15357,Ġchampions,87,1
15358,ĠNaval,87,1
15363,Ġoutlook,87,2
15371,Ġincumbent,87,0
15373,Ġobey,87,0
15374,Ġlasting,87,0
15375,Ġrestoration,87,1
15376,ĠLeading,87,3
15377,ĠOnline,87,0
15379,Ġ54,87,12
15381,Ġextension,87,7
15383,Ġconfiguration,87,0
15384,ĠEdo,87,0
15386,Ġcertainty,87,0
15387,Ġborne,87,0
15389,Ġmailer,87,0
15390,Ġfavored,87,0
15391,Ġspecialized,87,7
15392,Ġconsiderations,87,0
15394,Ġdraws,87,0
15395,Ġcaptive,87,13
15396,Ġmasses,87,1
15397,Ġsecrets,87,0
15398,Ġbreathe,87,0
15399,Ġconvicted,87,0
15400,Ġinvestigations,87,0
15401,Ġpermits,87,0
15403,ĠDirectors,87,0
15404,Ġconflicts,87,0
15405,Ġflooded,87,4
15407,ĠReporting,87,0
15409,ĠMallorca,87,0
15410,Ġphotographed,87,3
15411,ĠPotter,87,2
